timestamp,arm2_px,arm2_py,arm2_pz,arm2_qw,arm2_qx,arm2_qy,arm2_qz,arm2_gripper
1760941182296,-0.129565,0.200214,1.118362,0.830218,0.134572,0.539482,-0.039831,1
1760941182312,-0.130398,0.199664,1.118886,0.828323,0.143565,0.539597,-0.045891,1
1760941182330,-0.13176,0.198141,1.119813,0.827271,0.141368,0.541341,-0.050875,1
1760941182348,-0.133044,0.196736,1.120323,0.828211,0.137549,0.539041,-0.067686,1
1760941182364,-0.134725,0.195535,1.120687,0.824844,0.130376,0.542492,-0.091304,1
1760941182380,-0.136006,0.194126,1.121192,0.821688,0.126771,0.543711,-0.114613,1
1760941182396,-0.137591,0.192029,1.121724,0.818722,0.120906,0.545595,-0.13192,1
1760941182413,-0.13924,0.190229,1.122085,0.814724,0.128538,0.548666,-0.136631,1
1760941182428,-0.141355,0.187952,1.12222,0.808481,0.126607,0.553707,-0.154069,1
1760941182448,-0.142913,0.18563,1.122575,0.806899,0.132459,0.554303,-0.155297,1
1760941182464,-0.144392,0.183211,1.122567,0.805891,0.140293,0.553419,-0.156796,1
1760941182480,-0.146332,0.18104,1.123008,0.804094,0.14664,0.553897,-0.158514,1
1760941182496,-0.147833,0.178935,1.123231,0.805759,0.148311,0.550918,-0.158888,1
1760941182512,-0.149534,0.176682,1.123332,0.811873,0.152217,0.544707,-0.144866,1
1760941182529,-0.150792,0.17504,1.12402,0.8096,0.15147,0.546097,-0.15291,1
1760941182548,-0.152458,0.172995,1.124306,0.812479,0.149289,0.543157,-0.150239,1
1760941182564,-0.153713,0.171349,1.124985,0.815406,0.162011,0.537623,-0.140808,1
1760941182580,-0.154983,0.169208,1.125137,0.821434,0.154635,0.533,-0.13132,1
1760941182596,-0.156417,0.167679,1.125648,0.815676,0.168489,0.535626,-0.139248,1
1760941182612,-0.157898,0.16622,1.126754,0.812079,0.167441,0.540967,-0.140877,1
1760941182628,-0.158907,0.16464,1.127686,0.810604,0.160213,0.540821,-0.157371,1
1760941182648,-0.159868,0.16324,1.128898,0.8102,0.168644,0.541531,-0.147917,1
1760941182664,-0.160695,0.16181,1.129739,0.812027,0.168428,0.536782,-0.155268,1
1760941182682,-0.161604,0.160366,1.130822,0.809615,0.165731,0.537702,-0.167132,1
1760941182698,-0.162196,0.158806,1.132301,0.80624,0.163112,0.5403,-0.177334,1
1760941182714,-0.162809,0.156904,1.133244,0.806532,0.164667,0.537673,-0.182479,1
1760941182729,-0.163087,0.155156,1.134543,0.804926,0.160168,0.538403,-0.191212,1
1760941182750,-0.163467,0.153405,1.135885,0.794749,0.141099,0.544562,-0.227853,1
1760941182764,-0.163719,0.151554,1.137294,0.794844,0.145798,0.543648,-0.226743,1
1760941182781,-0.163629,0.149708,1.138772,0.787301,0.12625,0.544454,-0.26036,1
1760941182796,-0.163562,0.147385,1.140289,0.781993,0.131942,0.549634,-0.262641,1
1760941182813,-0.163652,0.145268,1.141562,0.76978,0.114284,0.55573,-0.292475,1
